id,out_duration,return_duration,out_time,return_time,out_stops,out_airline,price,scraped_time
1510,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-20 14:12:30
1520,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,769.0,2025-01-20 13:20:01
1521,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-20 13:20:01
1527,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,876.0,2025-01-20 12:24:33
1528,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,862.0,2025-01-20 12:24:33
1538,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,819.0,2025-01-20 11:10:56
1539,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,819.0,2025-01-20 11:10:56
1549,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,827.0,2025-01-20 10:13:55
1550,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,827.0,2025-01-20 10:13:55
1560,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,819.0,2025-01-20 09:14:20
1561,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,819.0,2025-01-20 09:14:20
1571,6h 40min,7h 10min,10:00 – 19:40,08:20 – 13:30,direct,Emirates,920.0,2025-01-20 08:17:56
1572,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,862.0,2025-01-20 08:17:56
1582,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-20 07:12:40
1583,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-20 07:12:40
1593,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-20 06:18:19
1594,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-20 06:18:19
1604,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-20 05:13:16
1605,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-20 05:13:16
1615,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-20 04:15:59
1616,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-20 04:15:59
1626,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-20 03:15:37
1627,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-20 03:15:37
1637,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,815.0,2025-01-20 02:17:08
1638,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-20 02:17:08
1648,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-20 01:00:58
1649,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-20 01:00:58
1659,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-19 23:11:33
1660,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-19 23:11:33
1670,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,748.0,2025-01-19 22:12:48
1671,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,748.0,2025-01-19 22:12:48
1681,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,747.0,2025-01-19 21:11:10
1682,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,747.0,2025-01-19 21:11:10
1692,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,749.0,2025-01-19 20:12:37
1693,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,768.0,2025-01-19 20:12:37
1703,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-19 19:09:38
1704,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-19 19:09:38
1714,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,748.0,2025-01-19 18:15:15
1715,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,834.0,2025-01-19 18:15:15
1725,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,765.0,2025-01-19 17:10:23
1726,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-19 17:10:23
1736,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,786.0,2025-01-19 16:13:53
1737,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,812.0,2025-01-19 16:13:53
1747,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,815.0,2025-01-19 15:12:10
1748,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-19 15:12:10
1758,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,769.0,2025-01-19 14:11:44
1759,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,769.0,2025-01-19 14:11:44
1769,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,815.0,2025-01-19 13:14:01
1770,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-19 13:14:01
1780,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,815.0,2025-01-19 12:21:07
1781,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,815.0,2025-01-19 12:21:07
1791,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,742.0,2025-01-19 11:09:38
1792,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,742.0,2025-01-19 11:09:38
1802,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-19 10:12:53
1803,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-19 10:12:53
1813,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-19 09:11:37
1814,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-19 09:11:37
1824,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,744.0,2025-01-19 08:14:24
1825,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,744.0,2025-01-19 08:14:24
1835,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,745.0,2025-01-19 07:11:46
1836,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,745.0,2025-01-19 07:11:46
1846,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-19 06:16:21
1847,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-19 06:16:21
1857,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,747.0,2025-01-19 05:11:46
1858,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,747.0,2025-01-19 05:11:46
1868,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,769.0,2025-01-19 04:14:27
1869,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,769.0,2025-01-19 04:14:27
1879,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-19 03:16:37
1880,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-19 03:16:37
1890,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-19 02:44:22
1891,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-19 02:44:22
1901,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-19 01:03:43
1902,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-19 01:03:43
1912,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-18 23:11:48
1913,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-18 23:11:48
1923,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,734.0,2025-01-18 22:10:56
1924,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,734.0,2025-01-18 22:10:56
1934,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,811.0,2025-01-18 21:11:39
1935,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,833.0,2025-01-18 21:11:39
1945,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,814.0,2025-01-18 20:12:25
1946,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,814.0,2025-01-18 20:12:25
1956,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,780.0,2025-01-18 19:09:27
1957,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,780.0,2025-01-18 19:09:27
1967,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,745.0,2025-01-18 18:15:21
1968,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,745.0,2025-01-18 18:15:21
1978,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,750.0,2025-01-18 17:09:44
1979,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,750.0,2025-01-18 17:09:44
1989,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,735.0,2025-01-18 16:13:35
1990,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,735.0,2025-01-18 16:13:35
2000,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,747.0,2025-01-18 15:11:36
2001,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,747.0,2025-01-18 15:11:36
2011,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,735.0,2025-01-18 14:11:07
2012,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,735.0,2025-01-18 14:11:07
2022,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,735.0,2025-01-18 13:13:57
2023,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,735.0,2025-01-18 13:13:57
2033,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,769.0,2025-01-18 12:21:16
2034,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,769.0,2025-01-18 12:21:16
2044,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,815.0,2025-01-18 11:09:13
2045,6h 45min,7h 20min,"21:35 – 07:20
+1",14:40 – 20:00,direct,Emirates,811.0,2025-01-18 11:09:13
2055,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,814.0,2025-01-18 10:12:12
2056,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,814.0,2025-01-18 10:12:12
2066,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,814.0,2025-01-18 09:11:25
2067,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,814.0,2025-01-18 09:11:25
2071,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-18 07:11:18
2072,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-18 07:11:18
2082,6h 40min,7h 10min,10:00 – 19:40,08:20 – 13:30,direct,Emirates,917.0,2025-01-18 06:16:24
2083,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-18 06:16:24
2093,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-18 05:11:27
2094,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-18 05:11:27
2104,6h 40min,7h 10min,10:00 – 19:40,08:20 – 13:30,direct,Emirates,920.0,2025-01-18 04:14:40
2105,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-18 04:14:40
2115,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-18 03:13:16
2116,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-18 03:13:16
2126,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-18 02:08:51
2127,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-18 02:08:51
2137,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-18 00:57:35
2138,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-18 00:57:35
2144,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 23:11:54
2145,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 23:11:54
2155,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,779.0,2025-01-17 22:12:03
2156,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,779.0,2025-01-17 22:12:03
2166,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,779.0,2025-01-17 21:11:28
2167,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,779.0,2025-01-17 21:11:28
2177,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,746.0,2025-01-17 20:13:35
2178,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,746.0,2025-01-17 20:13:35
2188,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,952.0,2025-01-17 19:11:39
2189,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,714.0,2025-01-17 19:11:39
2200,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,714.0,2025-01-17 18:16:56
2201,6h 50min,7h 20min,"14:25 – 00:15
+1",14:40 – 20:00,direct,Emirates,714.0,2025-01-17 18:16:56
2211,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,889.0,2025-01-17 17:11:02
2212,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 17:11:02
2222,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,921.0,2025-01-17 16:14:46
2223,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-17 16:14:46
2226,6h 40min,7h 20min,10:00 – 19:40,14:40 – 20:00,direct,Emirates,921.0,2025-01-17 15:13:03
2227,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-17 15:13:03
2237,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 14:11:36
2238,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 14:11:36
2239,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 13:17:44
2240,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 13:17:44
2241,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 12:23:17
2242,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 12:23:17
2243,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 11:11:29
2244,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 11:11:29
2245,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 10:13:07
2246,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 10:13:07
2247,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 09:13:09
2248,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 09:13:09
2249,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-17 08:16:21
2250,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-17 08:16:21
2251,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 07:11:54
2252,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 07:11:54
2253,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 06:17:30
2254,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 06:17:30
2255,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 05:12:18
2256,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 05:12:18
2257,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 04:16:02
2258,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 04:16:02
2259,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 03:15:39
2260,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 03:15:39
2261,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 02:12:45
2262,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 02:12:45
2263,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-17 00:58:49
2264,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-17 00:58:49
2265,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 23:13:19
2266,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 23:13:19
2267,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 22:11:45
2268,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 22:11:45
2269,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 21:12:05
2270,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 21:12:05
2271,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 20:13:49
2272,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 20:13:49
2273,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 19:10:17
2274,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 19:10:17
2275,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 14:11:49
2276,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 14:11:49
2277,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 13:18:45
2278,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 13:18:45
2279,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 12:23:58
2280,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 12:23:58
2281,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 11:10:24
2282,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 11:10:24
2283,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 10:13:25
2284,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 10:13:25
2285,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 09:13:26
2286,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 09:13:26
2287,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 08:16:25
2288,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 08:16:25
2289,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 07:12:06
2290,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 07:12:06
2291,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-16 06:17:49
2292,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-16 06:17:49
2293,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 05:12:38
2294,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 05:12:38
2295,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 04:14:59
2296,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 04:14:59
2297,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 03:14:35
2298,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 03:14:35
2299,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 02:13:17
2300,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 02:13:17
2301,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,856.0,2025-01-16 00:59:02
2302,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,856.0,2025-01-16 00:59:02
2303,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-15 23:12:15
2304,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-15 23:12:15
2305,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-15 22:11:32
2306,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-15 22:11:32
2307,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,865.0,2025-01-15 21:11:34
2308,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,865.0,2025-01-15 21:11:34
2309,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,888.0,2025-01-15 20:13:25
2310,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,888.0,2025-01-15 20:13:25
2311,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,857.0,2025-01-15 19:10:16
2312,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,857.0,2025-01-15 19:10:16
2313,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,857.0,2025-01-15 18:17:04
2314,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,857.0,2025-01-15 18:17:04
2315,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,888.0,2025-01-15 17:11:24
2316,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,888.0,2025-01-15 17:11:24
2317,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,857.0,2025-01-15 16:15:42
2318,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,857.0,2025-01-15 16:15:42
2319,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-15 15:13:05
2320,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-15 15:13:05
2321,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-15 14:12:14
2322,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,860.0,2025-01-15 14:12:14
